,seed,mean_a,std_a,mean_v,std_v,mean_t,std_t,mean_z,std_z,rt
0,151,0.1269318991600217,0.00934070745879015,0.8038439325919697,1.2314632103894168,0.32666507639944914,0.000969067232390121,0.48419432793216904,0.052915057521674524,90
0,152,0.15890397692311656,0.010634088761902626,0.24421010964360415,1.0481674110981312,0.3460567873029178,0.0007976109482449615,0.37119019815372484,0.04859571618795163,116
0,153,0.1577865737975907,0.010830676284473874,-0.8622969902194361,1.0170249435556666,0.3304413745486616,0.0009420847846139002,0.46931806244614416,0.050244226504928186,98
0,154,0.1623059647297444,0.011390871356377378,-1.2931260530125535,0.9781718440823249,0.34197760705804947,0.0013906957820924103,0.5655694758272831,0.04881873692027834,115
0,155,0.11771044016210815,0.00849003649826468,-0.03962593667554606,1.1977114672534979,0.3270468471648851,0.0006334179298976735,0.5500297780972101,0.046899977504823234,89
0,156,0.13407256107460885,0.009100053760637038,0.20468736616941283,1.100072739122486,0.32335234231063387,0.0006968503057549865,0.4527764822826868,0.04647573016277167,88
0,157,0.14272242046952005,0.009598142912029237,1.5154953534581108,1.160685673476704,0.3330111137425297,0.0007472220602184471,0.517251559136084,0.051691902808896247,100
0,158,0.14314517156599915,0.01142670193226548,1.5505359498314792,1.1150189758448679,0.325320215537491,0.0017752070810011789,0.4538722668624666,0.05169268709991542,93
0,159,0.12083351697750104,0.0105648107321811,-0.13725824475014797,1.2040883800595457,0.3262938830199258,0.0014762391096493344,0.5133609233835288,0.047996850241239564,88
0,160,0.16084341182958672,0.020430882954731014,0.9510846215820591,1.0549701104543652,0.32739653939342667,0.004830987914510723,0.3997229903081615,0.05082962291755705,99
0,161,0.12189224120308081,0.008287727581089118,0.7635600107856394,1.1973927583443806,0.3255172118783398,0.0005204232748807857,0.4529565895120605,0.047293709965585906,87
0,162,0.14509880198403158,0.010551287843369955,0.12973670200864718,1.121114440283987,0.3201532034564501,0.0011113302186286959,0.41095074104416685,0.05112836411557886,85
0,163,0.14475760785509428,0.02193475807933884,-1.873881697704031,1.116134195384357,0.32756181099354037,0.004655863265267782,0.5454331241217176,0.05209741180267631,95
0,164,0.12296095575559036,0.009456674976785578,-3.349420707860267,1.2606700700310085,0.30623450835946653,0.0008945445180782873,0.5501599886870713,0.0473822276769952,69
0,165,0.13634256277109003,0.009517608266063009,-1.7275135820511192,1.1131229801424787,0.324620185059151,0.0007313231569806135,0.5310179290009576,0.04630357785283169,90
0,166,0.17475340542274814,0.01161138011309753,-0.1955101811748113,0.8920355266859463,0.3362288348150888,0.0011791000230076964,0.4707881181932362,0.047728027192408574,109
0,167,0.12217187042111155,0.008463243633735634,0.33007010273423804,1.204543214210402,0.3114742892644886,0.0005386680882813883,0.49358165375375995,0.049787431422752375,73
0,168,0.14105755468412548,0.009458868374022475,-0.2034882804399898,1.1699721253016868,0.3263881292121335,0.0007173638006686497,0.5643836331787162,0.051845246712742175,92
0,169,0.20432271841974606,0.013588225322436835,-0.026091879818990898,0.7839627484844017,0.33722520556674906,0.0017621555362026624,0.5200641896086589,0.047105470008057225,117
0,170,0.24235521530594584,0.016792040668240818,0.5043615063080261,0.7329360316946089,0.33371954819101907,0.0019721334318907246,0.5868479686474832,0.053003467016950405,128
0,171,0.12606515131649665,0.008754608386761753,-1.0837825168919943,1.186473654654264,0.32949607762629557,0.000617754161171221,0.46453373784043767,0.04930033417808568,91
0,172,0.13495503753780605,0.00931562653769381,-0.36345822053229776,1.162770012563125,0.3209765700380126,0.0006668809364300292,0.5580941435842559,0.05039919071883966,86
0,173,0.21634699115066247,0.01987065796447888,-0.4033100972488932,0.8467382409577163,0.3440902588582455,0.005477867759463631,0.513005912240568,0.06271750024872648,132
0,174,0.14813340724695415,0.00997126012108298,-0.5771469666729773,1.0316016966567803,0.32191945392341603,0.0008894050141249962,0.5209510677328437,0.04623482007899587,92
0,175,0.14874381816891197,0.013361196748914304,-0.46916016020451595,1.0977302060896503,0.3349399249729527,0.0022567609025025592,0.49417087796373277,0.057057605032808024,102
0,176,0.1336701586311065,0.008986611368727573,-2.0665839930940137,1.1033453815167202,0.34117420320480557,0.0006978639456914796,0.5704471178966746,0.046297655834665934,102
0,177,0.13763561361435545,0.008896886496138234,1.9726149726753237,1.1546059543823535,0.3231688656645419,0.0006593135333293066,0.4086358535127247,0.047847168067207325,90
0,178,0.1266198656192503,0.011081559053706086,1.6159961409351875,1.1876757771543687,0.32754748094897673,0.0016112147941524841,0.45387093145312457,0.05169575554603148,91
0,179,0.23503012555526895,0.015299815140635047,0.5423085582643989,0.7310002487516196,0.34569667092914436,0.0020257212961083382,0.4449881264856995,0.05040650571949291,142
0,180,0.13962919641094027,0.009479812540695812,0.8265757619715012,1.1112461590794156,0.32982187891711495,0.0007032547477039629,0.4408944953613252,0.0495386700646127,95
0,181,0.15796913747313746,0.010779445337827723,0.43428071342282587,0.9878995101796589,0.33631603534886223,0.000977642605849048,0.5495423508695138,0.04855449679616779,108
0,182,0.1426610450541728,0.009786158236135442,0.4833152144652615,1.1292740269393313,0.2991614317025228,0.0006824390658366687,0.5498124674422546,0.05277089428762445,66
0,183,0.128496532002625,0.009486920625419379,-1.245555136063017,1.2560651613113698,0.32363597302928687,0.0010418001239382016,0.5179953970414943,0.056600790551940304,87
0,184,0.11763974024163304,0.00798702111153179,-0.8493195187577182,1.2266685260801666,0.3106631808001804,0.0005891637815880643,0.494418659354462,0.048559163622865616,71
0,185,0.12060401974411897,0.008029080985380613,-0.35169632702834736,1.2111383657972188,0.3326224940751871,0.0005045203343294436,0.5567459018788566,0.04928759466872339,94
0,186,0.13908857036808936,0.00993176487357334,2.2587925889287654,1.1370202386235295,0.3204798083813114,0.0007827236215771187,0.46300357882515536,0.048342989267673366,88
0,187,0.13515173717220938,0.009604561775053791,-0.5336215532063896,1.0948513483631754,0.32459456028929096,0.0007150954634142001,0.4557368501140785,0.047674912120936296,90
0,188,0.1280619664646949,0.00964893374484476,-0.8142842015421492,1.2422643174259393,0.3092810684166822,0.0013994496350595528,0.5816957874902364,0.06047337685375476,72
0,189,0.15390394035703414,0.011032992624484601,-2.470608124587774,1.0690390813410449,0.31515227136101664,0.0008647166085882103,0.5582441626510082,0.04945345033255245,83
0,190,0.14670724447638178,0.011423066275753098,0.9365066399604925,1.1722983760142411,0.3224392802583212,0.0018102312362480158,0.4452472513030747,0.06000136352790819,89
0,191,0.3621400114926118,0.02428127070189542,-0.052656881270431014,0.4903577622014994,0.34444795378841647,0.0050036598871400495,0.46127372831901386,0.05134282286610015,206
0,192,0.12986455667463803,0.009057205848498628,0.6423477098699184,1.193492197865224,0.30172408051900657,0.0006923407902298376,0.4224940192567731,0.050191334138423936,65
0,193,0.16537427506637886,0.011176398633134408,0.6262646429248028,0.9848627616186139,0.33423575298038044,0.0009814594450062084,0.5313090803436503,0.050758578545240546,107
0,194,0.1348433011523983,0.0089245197777339,0.36675248885504597,1.1326660720447208,0.32703893182548394,0.0006580557246744392,0.47946582689322487,0.04874764173620344,92
0,195,0.14137058482157006,0.011253608005142999,-0.6600771595544893,1.1623712921478084,0.31861344867831143,0.0017789219578835112,0.5048148906551578,0.05825584750792755,85
0,196,0.12500239009225445,0.008100029374761267,2.683235450964412,1.2246961503162257,0.3327473090760715,0.0005129794331681608,0.37432269853106237,0.04633553100298544,95
0,197,0.15087516987465852,0.010234510612150917,-0.795149140756246,1.0512640300760758,0.32299290084994664,0.0008023626106703978,0.5585048596205866,0.05026548108725526,95
0,198,0.1536497979620171,0.010327766107959685,-0.3825589889588725,1.0192379001231415,0.3287326159130811,0.0008597237573600334,0.56124528410524,0.049391555906068516,98
0,199,0.13888869351824085,0.009162628047225296,-0.16517802206563148,1.120520571749146,0.32636828248620836,0.0007223123957938245,0.5636865261054739,0.050574812824392565,92
0,200,0.12659905739661503,0.008492004226885607,1.2935079588314315,1.1708476743383038,0.32536169312463015,0.0005788703609902944,0.42903528824694276,0.046637440998418024,89
0,201,0.1497432779235197,0.010235472241953484,-0.31699736849056015,1.033247864608992,0.3349304679518755,0.0008149476541867714,0.43914535101179697,0.050573378360516966,105
0,202,0.1458579065084333,0.01162803021611744,-0.672691117810197,1.0986109171376386,0.3252115908118334,0.0017921637662815196,0.4797567579995726,0.05507178231474783,91
0,203,0.11999280211407759,0.011507058257038093,2.222187375437542,1.265060967054277,0.32952318999314456,0.001580641896112377,0.41072656452549744,0.0503948313120859,91
0,204,0.14548938937620018,0.010280862700582195,0.9284135873894019,1.1328881282375443,0.32615358884793016,0.0007607699247374484,0.5694436000443369,0.05310517515804894,93
0,205,0.13919370207952994,0.01036877853652902,-1.5535073611174193,1.0970863996036573,0.3363207969155254,0.0011854619739397338,0.5210583480423441,0.05426300746947491,101
0,206,0.12258757376010197,0.008807628623474338,-1.4101041825371072,1.2126272062716124,0.32592074621849054,0.0008524013033851152,0.5574604110404695,0.04894050888003056,87
0,207,0.16020855134545275,0.010909548046590889,0.2625581674729267,1.0070775574904651,0.3153198787802302,0.0008818996192366916,0.48507392287633344,0.04850337422898217,88
0,208,0.14370112956330122,0.009737386656119732,0.6832832051607902,1.1098163655754756,0.32479076877023366,0.0007470181696765098,0.4930564196226347,0.049600154193454316,92
0,209,0.12528831552665826,0.008830733046237561,-0.4942049149224044,1.1785582131681067,0.3267414530493659,0.0006482131625830405,0.47074859086178256,0.046735568207534,89
0,210,0.1465472870074906,0.009750798018745486,2.103969183925169,1.1409122108788825,0.3224144788704579,0.0006658361911213398,0.38079584508402536,0.048900976072823635,89
0,211,0.14444133977160561,0.010125429087860745,-1.7193932252368092,1.0659496983495658,0.33096697386437246,0.0007636333129108124,0.4735370828874802,0.049080351484093246,96
0,212,0.16479834271948998,0.011928496751418067,-0.10703729227802936,1.002921050116111,0.3215467714851293,0.0014677421077139332,0.5211461726449051,0.05266517166402924,94
0,213,0.15457487456849303,0.010469409191798252,-1.1645600100468096,1.0274323735778579,0.3287499203604503,0.0008449177306165802,0.5513518679227816,0.04992137519693982,97
0,214,0.13446640933820425,0.009191180062266388,0.9216534713667843,1.1000026447130242,0.32271771223400203,0.0006742615259681431,0.47674526654106403,0.046764071353102774,88
0,215,0.1568169641414621,0.011016136564454923,2.540951643191527,1.1101233599530669,0.32266597686087517,0.0009600930338421898,0.34858873266346607,0.0476948700184461,90
0,216,0.1803812951872681,0.012050582937697155,-1.1128457942244576,0.9398115574527232,0.34039638057466753,0.001022274832892001,0.6809174743593949,0.045337129003410796,113
0,217,0.1799537468728085,0.011815847050012353,-0.4957370713831095,0.894347762590394,0.33309187189342687,0.0012804299922489896,0.5777510150781704,0.04865807662043547,107
0,218,0.12511095821984827,0.008794282425350233,1.5550669851664338,1.1623361107408292,0.32345277717709964,0.0006753587375654587,0.4260999856379415,0.04583125617204346,87
0,219,0.13147611351198507,0.009243440374848548,-0.2657384230024705,1.1393463210678274,0.32199115373808207,0.0006704061908524773,0.4913018942246823,0.04709102116427902,87
0,220,0.12008198890849758,0.008573814305305764,1.2059160042960622,1.222444672009197,0.32378511714899855,0.0007431043099914301,0.5138954065474961,0.05059335593197249,85
0,221,0.12047294646332656,0.008339926413593143,-1.6307135834010402,1.2785258903500751,0.31570675796756376,0.0004773727265073425,0.6184483416476058,0.04845324805354767,77
0,222,0.1248066929242568,0.01097005120090488,0.8095305454461296,1.1976014615869734,0.3289552870519703,0.0016344726120517223,0.47914350666505073,0.05254717082669341,90
0,223,0.1646314537496097,0.011211005516534625,-0.1847545079004198,1.0049118457666708,0.3283843529577566,0.0009451620780368287,0.44894153457824254,0.05112763834434422,102
0,224,0.1574372030379077,0.011263413242140138,1.8207404801001494,1.037131284894032,0.32552037774309406,0.0010779675705455982,0.4890889237117967,0.05160489149466441,95
0,225,0.15050169098517605,0.014027937827521353,0.7347705866864015,1.0971980977615416,0.34501258408520685,0.002403190220050277,0.5000290994927646,0.054663055858619185,114
0,226,0.2210970185464218,0.01579556240297483,1.2451571967744741,0.8130561449583013,0.3441083137062558,0.0025813690032818054,0.42749309766484056,0.05386317088916628,133
0,227,0.15378938348402743,0.01061282952605506,-1.1697701378823226,1.0425904932437478,0.33595551246550326,0.0009732749853084872,0.4749108807331559,0.04789254853573325,105
0,228,0.15775922649365523,0.011283661946894097,-1.2755056030579413,1.0331276776002698,0.32424132364983077,0.0009470043489098795,0.5033646854767841,0.05068782659054382,96
0,229,0.15867668560737838,0.010714561206476491,-0.9027911811306504,0.9668976231899501,0.3366848445318535,0.0011153767482807119,0.5312983061853406,0.048973877490087615,106
0,230,0.1460479551890922,0.010192925164934474,0.6889767205331585,1.0916538771976998,0.33407837536279866,0.0008796208343394927,0.5299797102418705,0.050730111074439706,102
0,231,0.11613925802288444,0.009794339039811632,-2.436687915741322,1.3504502885964809,0.32408666237479156,0.0013122259085629614,0.5816219287383831,0.05839947716843487,84
0,232,0.11558118508227529,0.008016346496775992,-0.007227145197773158,1.2077029578974467,0.326969726219324,0.0005361462457006493,0.5501456742414638,0.04586062558314456,88
0,233,0.1287896325551956,0.008161712317238752,-1.0036897819201172,1.1620652074759301,0.32835731223368203,0.000582357355146462,0.6084027297958375,0.04782752710528284,93
0,234,0.13109268517725303,0.008918331125148289,-0.3224033380454955,1.1913074438431088,0.3304030641698988,0.0008226469356942605,0.5154214886841733,0.05164688389093458,93
0,235,0.12126171266526543,0.008307262161077146,-0.11058188837215727,1.1302436122942001,0.3320824790087722,0.0006120269376702746,0.481506662882344,0.04507426090027416,93
0,236,0.11231444563419749,0.010465214994016212,0.2227225298828829,1.2669421597528074,0.33544397334048015,0.0013829253876697953,0.5183276756806493,0.050001542899679695,94
0,237,0.1287111594152557,0.008877115729568988,0.22741595489188626,1.1676640994984613,0.3218841129255942,0.0006262128923339598,0.5306368042082401,0.04697796044058195,85
0,238,0.14414067709931458,0.012741072520771448,-1.0229585825523368,1.114068312779131,0.322098743764668,0.0019980499654916645,0.4846382386227949,0.05084251362359693,88
0,239,0.13344390916135312,0.008935521418680445,0.5621376755393714,1.11596217465858,0.32516142988966196,0.0006485427655130736,0.5249501719505248,0.04899743829949583,90
0,240,0.1399185870743093,0.009928063776178388,2.182251100979522,1.110879179812838,0.3294724816247165,0.0007872843510445613,0.43001607587591695,0.04712620320147452,96
0,241,0.15492335637711374,0.010469474464444106,2.682552843760704,1.114279358346405,0.32135342212464973,0.0006679443238647115,0.355019685977995,0.048165555312490435,90
0,242,0.13015444740545387,0.008918833093951369,-0.7319059716670837,1.2087642767479378,0.32260499763575784,0.0007227871604459057,0.5950034708329376,0.050488464522044675,84
0,243,0.3242662515953608,0.022922422125607987,0.5564945302158986,0.5197592819256872,0.34763993254397113,0.004745518617187248,0.516214077645873,0.050143238288036615,183
0,244,0.16131653770264895,0.011036215634259874,0.2830800175533369,1.0688330782438478,0.3364969930783584,0.0008829798259483785,0.4071103842523761,0.05398901187613356,108
0,245,0.12156610539246247,0.008245934736280242,1.6681971967038314,1.212344196093002,0.3241647486783801,0.0005528453251729029,0.4717869343574447,0.04731426489776056,85
0,246,0.3893773573990775,0.02742488633305459,-0.27843733104600643,0.45454756514364253,0.34767464888988137,0.0061902735125343245,0.4236760715021678,0.050303783668860465,210
0,247,0.23810920559141452,0.015792752995896244,0.002382425598072418,0.6864719168425519,0.3383769472244821,0.002304679427650861,0.4923895193996749,0.047633838547677214,133
0,248,0.13147694993553807,0.0090152352527442,-0.12116535363972465,1.159664216567419,0.3321374590167287,0.000692154583647343,0.44082161993712016,0.0486080399393078,96
0,249,0.16764539386054897,0.011410204581658957,-0.07946344542389486,0.9155931343208381,0.3382372021816211,0.0011057812045821062,0.5061383365331642,0.04741181289320496,112
0,250,0.14376080723725096,0.009718944050056418,0.05308743839510793,1.0204649733988331,0.33351276449098444,0.0008829727577015822,0.5446707939775247,0.04615951282328857,101
0,251,0.19322465035836503,0.01318014282947037,-0.7400897326824452,0.8138312977271425,0.3503073964701992,0.0016940974371814487,0.5118143327694726,0.0448286708325858,123
0,252,0.14108319519905735,0.009459895245268751,-1.8214818649939162,1.1197757496707905,0.32748243569320024,0.000690068261965125,0.5950661910969843,0.048674706523947425,93
0,253,0.16839312149762992,0.011761531590933105,-0.22212663579862554,0.961642637306042,0.3330925163359359,0.0012404826046626119,0.5106406402265021,0.05151851524862664,110
0,254,0.13755672710108013,0.008977936780601162,-0.5392181652039454,1.0840919355809748,0.33520715628524,0.000689647039889488,0.5541715720422674,0.04750814755346671,101
0,255,0.1756329985492147,0.012492833448546393,-0.9945776412574416,1.0005421960343721,0.32042938048616,0.0010159924850595846,0.44039735885998865,0.05462482147440186,94
0,256,0.12647568225577738,0.008810825539026622,1.4311782865277218,1.1682602543839575,0.32717300107514574,0.000653971134820152,0.45375503810334306,0.045368208799371514,90
0,257,0.13492623751713403,0.009326736972927789,-0.8705391176418559,1.1310965437932319,0.32279924032507323,0.0007238616961348769,0.5425762324654718,0.0484128538912512,88
0,258,0.12977096687860357,0.009755609336163353,0.5426906708212202,1.1559344351466079,0.32765011460111804,0.0010931709183833215,0.5061296846695831,0.05100830036516144,92
0,259,0.21562845671250822,0.014467042342135864,-0.12638919440369353,0.8007518170179431,0.3428520594387464,0.0016318007532682267,0.6004892806016715,0.05151344793781729,129
0,260,0.14258522498972923,0.011971205447339673,-0.47185446948126697,1.0892094121505063,0.3360668689175371,0.0018096099311838143,0.4755765005543645,0.050907064457908366,102
0,261,0.1188116692823821,0.010118130201914963,1.5624705504747671,1.1839478894403823,0.3249507125955231,0.0012994833167611236,0.47891639680657955,0.049388318872186705,86
0,262,0.13094081810472916,0.008629225306164029,0.6926120638427109,1.1466266799389802,0.32614303006381046,0.0006169368042142068,0.43570427405123136,0.04860683874109782,91
0,263,0.14501628155377616,0.00999680961919307,0.8485989244194626,1.0749142175514932,0.33316122984731417,0.0009201150042981876,0.5377350446433541,0.05093851321849389,101
0,264,0.15361510207619097,0.015976328348110417,0.5235189792972126,1.0811957254166018,0.3236506904391454,0.003184888671018869,0.4307294651022283,0.05377850366842274,93
0,265,0.1360470471938275,0.009231779309212665,0.8426859985537678,1.1339280276829993,0.32475328806106746,0.000663873068720463,0.4827473686788038,0.04789725901325569,89
0,266,0.12796516741666733,0.008951810479465177,0.11487820616472828,1.138602143055982,0.3340024380504902,0.0007005587483225237,0.5297162837279287,0.045938994174939476,96
0,267,0.151769906292119,0.010454577616244605,-0.3086629476705493,1.0773098296734347,0.3217083068019269,0.0007740604358714184,0.5747540450744119,0.051490541633898476,91
0,268,0.12139781549347367,0.07075576263181763,-0.020312706409413083,0.869124961842263,0.31604906179879527,0.02671858296779648,0.46952277532058156,0.07993141949110692,101
0,269,0.15084107127927351,0.013680119638964471,0.9154168993948033,1.0458661648687635,0.32416539024126023,0.002413392821046484,0.47577509213194275,0.05592863911955726,93
0,270,0.16803480742896232,0.01118976083766243,0.4244481360739079,0.8977118735228294,0.34255800470213327,0.0012046505860286983,0.5281939464513088,0.04535050413506497,113
0,271,0.12323897149179973,0.008971197928502863,-0.46082571200541766,1.1580327290804278,0.33025364525300116,0.0009730860899773202,0.55423864171305,0.04612041388619794,92
0,272,0.18110835085387345,0.016859210616902546,-2.1996674505144433,0.9343199590868482,0.3321062406234862,0.0033393017840788845,0.5575738402580969,0.05807775858507921,110
0,273,0.1464733218758329,0.011573121483936912,1.1520743114939211,1.1165140642237674,0.32456404625171364,0.0017054597498846794,0.4618381196216188,0.051867760028872806,93
0,274,0.14451440104759833,0.01024234330410398,0.07913131786199694,1.0672387066842548,0.3419736681030082,0.0010603922423871653,0.5130638898436425,0.05049170557313509,108
0,275,0.15319953045093684,0.010175550765275645,-0.34840367828866575,1.025827580821112,0.33173524172162877,0.0008590739791671417,0.47319353221861443,0.0495397261854826,99
0,276,0.16582853276798237,0.011070872488906078,-0.42018139319414866,0.9810087577641565,0.34400837429427283,0.0010341699051823027,0.4310734210167013,0.05135040096695365,118
0,277,0.13038366383484845,0.00896502992936574,-1.1188120107678987,1.2236438333448045,0.32475594385579337,0.0005347390351652058,0.6258888326205304,0.04819714397925474,88
0,278,0.13611656991686413,0.00913967584093596,0.2889656381953292,1.1579118927655725,0.32844103440224987,0.0006672586221198954,0.6038132323089358,0.050859641672786525,92
0,279,0.17153478336064484,0.011924398238015733,-1.2923188549671023,0.9626923653832058,0.3293801804500879,0.0010802861930285272,0.5096453275323213,0.050006374839767755,101
0,280,0.32738001861791155,0.022970340505430346,0.3887048524854498,0.5083839541316908,0.3515165184267439,0.004820933043530473,0.48271732401497025,0.04621420415293942,191
0,281,0.13067208560444818,0.011132104163037457,1.7926215091792448,1.2373124480849522,0.3232510887461703,0.0017045585639823826,0.46509504327878354,0.05671324083987172,88
0,282,0.1428699912766932,0.00976513593598988,1.2056926686239249,1.0826066252517297,0.31255133162835286,0.0007843564837116276,0.48901442977464354,0.04891164976197319,80
0,283,0.12121169394559222,0.009783443153455468,-1.295048933333581,1.1807147746460773,0.32514027280419944,0.0011642781728230963,0.5397587811716026,0.04817827049431429,86
0,284,0.11555213032020654,0.008452392315359058,0.021050549195059554,1.2557679595908324,0.32646017388898313,0.0007980406205330009,0.5475817227282045,0.04888622440699216,85
0,285,0.12738211547186185,0.008422862561406664,0.7938408926029109,1.202560078615904,0.3235552056602687,0.0006328452942247296,0.44652079715946663,0.04920224378206116,85
0,286,0.18214544018823328,0.01235183227993495,0.5830081410566045,0.9225420484308269,0.3294036665299951,0.0012750204960168964,0.4156004714602968,0.04978529486382665,106
0,287,0.12381365936936266,0.010391552673303663,-0.5042699145656618,1.2128010983603552,0.3200507306826336,0.0012662778964163156,0.48088249966945,0.05267391174661371,82
0,288,0.13057642917228518,0.012503595698842485,-1.0703791555408988,1.2069133252664168,0.31511515198402823,0.001953088316476503,0.5004363565196479,0.053006986722499115,78
0,289,0.13476907680302633,0.0093066996839634,1.2267892611218192,1.115884487468793,0.3389749864904113,0.0006954294619348853,0.5297410389041378,0.04851986088137928,105
0,290,0.16663228197625227,0.011501868338392764,-0.8337772726953855,0.975516697815738,0.33775656781698143,0.0011900415013988356,0.5691298129860238,0.04899624601858225,111
0,291,0.24491800634580682,0.01651542751874983,0.42539189028043267,0.7036557345675105,0.3399869150794824,0.002229917756310714,0.5169862362597898,0.050654497931416805,140
0,292,0.3851314640017142,0.026141641173741927,-0.741475149686843,0.4443110746131592,0.35045568783283115,0.006529718292085567,0.5330309868638603,0.04556604159775677,209
0,293,0.1281235949104547,0.01180831558002348,-0.14547522686587785,1.210029378002806,0.3205039508006035,0.0018498027738649474,0.4689626036074883,0.05177590491618607,84
0,294,0.14354929807109088,0.011364481514606718,-1.1579461324349483,1.221067592925835,0.3199686891936915,0.0016947443072916329,0.5030995768067579,0.07104216047804063,88
0,295,0.15569209300568132,0.020894078240910174,-0.1242443417149068,1.086920369089041,0.30990510886290246,0.0048986764422623,0.5008590986046336,0.05358371810492598,81
0,296,0.1257443918589191,0.008514454764641835,1.6825840849424167,1.203433271092292,0.3184131053592945,0.0005777194586717934,0.46270100229832806,0.047815279361657796,81
0,297,0.18263556310738202,0.01250996354813844,0.3306750641515305,0.9221171068015661,0.32427801592181776,0.0012281951013857915,0.49802204874529005,0.05061894157581585,99
0,298,0.12826933048319744,0.012270265615656391,-1.1182233448742271,1.1934525201108626,0.3212046362444703,0.0019209533857119708,0.42598507534343466,0.052692027060675876,82
0,299,0.11847956300011234,0.007943533006539013,0.5401662823414033,1.227336340022231,0.3216713788271483,0.0005376622354827951,0.4320572201694132,0.04729731385948264,84
0,300,0.12184610317511556,0.00876596954060909,0.35676229913799706,1.2235556603898228,0.31332007589716615,0.0007907143991792361,0.5120078665415604,0.048938042373901224,76
